,0
3288,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(N)=O
3289,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(N)=O
3290,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1c[nH]c2ccccc12
3291,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(O)=O
3292,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1c[nH]c2ccccc12
3293,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(O)=O
3294,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(O)=O
3295,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1
3296,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1
3297,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(N)=O
3298,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(N)=O
3299,CN(C)C(=O)c1cccc(c1)-c1cc(cc(c1)C(F)(F)F)C(F)(F)F
3300,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
3301,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4C(=O)NCc4c4c5ccccc5n2c4c13
3302,CN[C@H]1C[C@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
3303,CN[C@H]1C[C@H]2O[C@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
3304,CN[C@H]1C[C@H]2O[C@@](C)([C@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
3305,COc1cc(Nc2ncc(F)c(Nc3ccc4OC(C)(C)C(=O)Nc4n3)n2)cc(OC)c1OC
3306,CN[C@@H]1C[C@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
3307,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
3308,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4C(=O)NC(=O)c4c4c5ccccc5n2c4c13
3309,COc1cc(Nc2ncc(F)c(Nc3ccc4OC(C)(C)C(=O)Nc4n3)n2)ccc1N1CCN(C)CC1
3310,COc1cc(Nc2ncc(F)c(Nc3ccc4OC(C)(C)C(=O)Nc4n3)n2)ccc1C(F)(F)F
3311,COc1cc(Nc2ncc(F)c(Nc3ccc4OC(C)(C)C(=O)Nc4n3)n2)ccc1C(N)=O
3312,COc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)cc(OC)c1OC
3313,COc1cc(Nc2ncc(F)c(Nc3ccc4OC(C)(C)C(=O)Nc4n3)n2)cc(OC)c1
3314,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc7n2c4c13
3315,COc1cc(Nc2ncc(F)c(Nc3ccc4OC(C)(C)C(=O)Nc4n3)n2)ccc1N1CCC(CC1)N1CCN(C)CC1
3316,COc1cc(Nc2ncc(F)c(Nc3ccc4OC(F)(F)Oc4n3)n2)cc(OC)c1OC
3317,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c31
3318,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c14
3319,COc1cc(Nc2ncc(F)c(Nc3ccc4OC(C)(C)C(=O)Nc4n3)n2)c(Cl)cc1Cl
3320,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
3321,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
3322,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4C(=O)NCc4c4c5ccccc5n2c4c13
3323,CN[C@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
3324,CN[C@@H]1C[C@@H]2O[C@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
3325,CN[C@H]1C[C@@H]2O[C@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
3326,CC[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
3327,CN[C@H]1C[C@@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
3328,CN[C@H]1C[C@H]2O[C@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
3329,CN[C@H]1C[C@H]2O[C@@](C)([C@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
3330,CN[C@H]1C[C@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
3331,CN[C@@H]1C[C@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
3332,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
3333,CN[C@@H]1C[C@@H]2O[C@@](C)([C@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
3334,CN[C@H]1C[C@@H]2O[C@]1(C)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
3335,COc1cc(ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1)N1CCC(CC1)N1CCN(C)CC1
3336,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4C(=O)NC(=O)c4c4c5ccccc5n2c4c13
3337,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c31
3338,COc1cc(ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1)N1CCC(CC1)N(C)C
3339,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc7n2c4c13
3340,CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(C)=O)C(=O)N[C@@H](CCC(N)=O)C(N)=O
3341,CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(C)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(N)=O
3342,C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(C)=O)C(N)=O
3343,C[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](N)CCC(N)=O)C(C)C)C(=O)N[C@@H](CCC(N)=O)C(N)=O
3344,C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](CCC(N)=O)NC(C)=O)C(N)=O
3345,CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=N)NC(=O)[C@H](CCC(N)=O)NC(C)=O)C(N)=O
3346,NC(=N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](CCC(N)=O)NC(C)=O)C(N)=O
3347,NC(=N)NCCC[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(C)=O)C(N)=O
3348,CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(C)=O)C(N)=O
3349,NC(=N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@@H](CCC(N)=O)NC(C)=O)C(N)=O
3350,NC(=N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(C)=O)C(N)=O
3351,CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(C)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(O)=O
3352,NC(=N)NCCC[C@@H]1NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](CCC(N)=O)NC(C)=O)C(N)=O
3353,NC(=N)NCCC[C@@H]1NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O
3354,NC(=N)NCCC[C@@H]1NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(C)=O)C(N)=O
3355,NC(=N)NCCC[C@@H]1NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](CCC(N)=O)NC(C)=O)C(N)=O
3356,NC(=N)NCCC[C@@H]1NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=N)NC1=O
3357,NC(=N)NCCC[C@@H]1NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(C)=O
3358,NC(=N)NCCC[C@@H]1NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](CCC(N)=O)NC(C)=O)C(O)=O
3359,NC(=N)NCCC[C@@H]1NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](CCC(N)=O)NC(C)=O)C(O)=O
3360,CCOC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c1C
3361,CCOC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccccc23)c1C
3362,CCOC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(Cl)cc23)c1C
3363,CCOC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccccc23)c(C)c1C
3364,CCOC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3c(C)cccc23)c1C
3365,CCOC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(Cl)cc23)c(C)c1C
3366,CCOC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c(C)c1C
3367,CCOC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(C)cc23)c1C
3368,CCOC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(cc23)C(C)(C)C)c1C
3369,CCOC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(cc23)C(O)=O)c1C
3370,CC(C)C[C@H](NC(=O)c1ccc2n(C)c(C)c(C)c2c1)C(O)=O
3371,CCOC(=O)c1c(C)[nH]c(\C=C2/C(=O)N(C(C)C)c3ccccc23)c1C
3372,CCOC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3c(C)cccc23)c(C)c1C
3373,CCOC(=O)c1c(C)[nH]c(\C=C2/SC(=O)NC2=O)c1C
3374,CC(C)C[C@H](NC(=O)c1ccc2n(C)c(C)c(C)c2c1)C(C)(C)C
3375,CC(C)C[C@H](NC(=O)c1ccc2n(C)c(C)nc2c1)C(=O)N(C)C
3376,CCOC(=O)c1c(C)[nH]c(\C=C2/SC(=O)NC2=O)c(C)c1C
3377,CCOC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccccc23)c(C)c1C(O)=O
3378,CCOC(=O)c1c(C)[nH]c(\C=C2/SC(=S)NC2=O)c1C
3379,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12
3380,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(cc1[N+]([O-])=O)S(=O)(=O)NC(=O)c1ccc(cc1)N1CCN(CC2=C(CC(C)(C)CC2)c2ccc(Cl)cc2)CC1
3381,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c(c3)[N+]([O-])=O)c(Oc3cccc4[nH]ccc34)c2)=C(C1)c1ccc(Cl)cc1
3382,CN1CCC(CC1)Nc1ccc(cc1[N+]([O-])=O)S(=O)(=O)NC(=O)c1ccc(cc1Oc1cccc2[nH]ccc12)N1CCN(CC2=C(CC(C)(C)CC2)c2ccc(Cl)cc2)CC1
3383,CN1CCC(CC1)Nc1ccc(cc1[N+]([O-])=O)S(=O)(=O)NC(=O)c1ccc(cc1Oc1ccc2[nH]ccc2c1)N1CCN(CC2=C(CC(C)(C)CC2)c2ccc(Cl)cc2)CC1
3384,CCCCN(CCCC)C(=O)c1nn(c(C)c1Cl)-c1ccc(cc1C(=O)N1CCc2ccccc2C1)C(=O)NS(=O)(=O)c1ccc2cccc(Cl)c2c1
3385,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c(c3)[N+]([O-])=O)c(Oc3cccc4[nH]cnc34)c2)=C(C1)c1ccc(Cl)cc1
3386,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCCCN4CCOCC4)c(c3)[N+]([O-])=O)c(Oc3cccc4[nH]ccc34)c2)=C(C1)c1ccc(Cl)cc1
3387,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NC4CCN(CCO)CC4)c(c3)[N+]([O-])=O)c(Oc3cccc4[nH]ccc34)c2)=C(C1)c1ccc(Cl)cc1
3388,CCCCN(CCCC)C(=O)c1nn(c(C)c1Cl)-c1ccc(cc1C(=O)N1Cc2ccccc2C[C@H]1CO)C(=O)NS(=O)(=O)c1ccc2cccc(Cl)c2c1
3389,[O-][N+](=O)c1cc(ccc1NCC1CCOCC1)S(=O)(=O)NC(=O)c1ccc(cc1Oc1cnc2[nH]ccc2c1)N1CCN(CC2=C(CC(C)(C)CC2)c2ccc(Cl)cc2)CC1
3390,CCCCN(CCCC)C(=O)c1nn(c(C)c1Cl)-c1ccc(cc1C(=O)N1Cc2ccccc2C[C@H]1CO)C(=O)NS(=O)(=O)c1ccc2ccccc2c1
3391,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NC4CCN(CC4)C4CCOCC4)c(c3)[N+]([O-])=O)c(Oc3ccccc3Cl)c2)=C(C1)c1ccc(Cl)cc1
3392,CCCCN(CCCC)C(=O)c1nn(c(C)c1Cl)-c1ccc(cc1C(=O)N1CCc2ccccc2C1)C(=O)NS(=O)(=O)c1ccc2ccccc2c1
3393,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(cc1[N+]([O-])=O)S(=O)(=O)NC(=O)c1ccc(cc1)N1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1
3394,CCCCN(CCCC)C(=O)c1nn(c(C)c1Cl)-c1ccc(cc1C(=O)N1CCc2ccccc2C1)C(=O)NS(=O)(=O)c1ccc2c(Cl)ccc(Cl)c2c1
3395,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(cc1[N+]([O-])=O)S(=O)(=O)Nc1ccc(cc1)N1CCN(CC1)c1cccc(c1)-c1c(nn(C)c1C(O)=O)-c1ccc(Cl)cc1
3396,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(cc1[N+]([O-])=O)S(=O)(=O)Nc1ccc(cc1)N1CCN(CC1)c1cccc(c1)-c1c(nn(C)c1-c1ccc(Cl)cc1)C(O)=O
3397,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(cc1[N+]([O-])=O)S(=O)(=O)Nc1ccc(cc1)N1CCN(CC1)c1cccc(c1)-c1c(C(O)=O)c(C)n(C)c1C
3398,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(cc1[N+]([O-])=O)S(=O)(=O)Nc1ccc(cc1)N1CCN(CC1)c1cccc(c1)-c1c(C(=O)N(C)c2ccc(Cl)cc2)c2CCCCn12
3399,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(cc1[N+]([O-])=O)S(=O)(=O)NC(=O)c1ccc(cc1)N1CCN(CC1)c1cccc(c1)-c1c(C(O)=O)c(C)n(C)c1C
3400,COc1ccc(cc1)S(=O)(=O)Nc1ccccc1-c1ccccc1
3401,COc1ccc(cc1)S(=O)(=O)Nc1ccccc1-c1cccc(c1)C(N)=O
3402,Clc1ccc(cc1)S(=O)(=O)Nc1ccccc1-c1ccccc1
3403,COc1ccc(cc1)C1(CNC(=O)c2ccccc2-c2ccccc2)OC(=O)Nc2ccccc12
3404,COc1ccc(cc1)S(=O)(=O)Nc1ccccc1-c1ccccc1C(F)(F)F
3405,COc1ccc(cc1)S(=O)(=O)Nc1ccccc1-c1cccc(c1)C(F)(F)F
3406,COc1ccc(cc1)S(=O)(=O)Nc1ccccc1-c1ccccc1OC
3407,COc1ccc(cc1)S(=O)(=O)Nc1ccccc1-c1ccc(cc1)C(N)=O
3408,Fc1ccc(cc1)C1(CNC(=O)c2ccccc2-c2ccccc2)CCCCC1
3409,COc1ccc(cc1)S(=O)(=O)NC(=O)c1ccccc1-c1ccccc1
3410,COc1ccc(cc1)S(=O)(=O)Nc1ccccc1-c1ccccc1C
3411,COc1ccc(cc1)S(=O)(=O)c1ccccc1-c1ccccc1
3412,COc1ccc(cc1OC)C1(CNC(=O)c2ccccc2-c2ccccc2)CCCCC1
3413,COc1ccc(cc1)C1(CCCC1)C(=O)Nc1ccccc1-c1ccccc1
3414,COc1ccc(cc1)S(=O)(=O)Nc1ccccc1-c1cccc(c1)-c1ccccc1
3415,COc1ccc(cc1)C1(CNC(=O)c2ccccc2-c2ccccc2)CCCCC1
3416,COc1ccc(cc1)S(=O)(=O)c1ccccc1-c1ccccc1OC
3417,COc1ccc(cc1)S(=O)(=O)c1ccccc1-c1ccccc1C
3418,FC(F)(F)c1ccc(cc1)C1(CCC1)c1ccccc1
3419,FC(F)(F)c1ccc(cc1)C1(CC1)c1ccccc1
3420,SCCCCC[C@H](NC(=O)[C@@H]1CCC(=O)N1)C(=O)Nc1ccccc1
3421,ONC(=O)CCCCCCC(=O)Nc1cccc(c1)-c1cn(nn1)-c1ccc(F)cc1
3422,ONC(=O)c1cnc(NC2(CC2)c2cc(F)cc(F)c2)nc1
3423,ONC(=O)CCCCCCC(=O)Nc1cccc(c1)-c1cn(nn1)-c1ccccc1
3424,ONC(=O)CCCCCCC(=O)Nc1cccc(c1)-c1cn(Cc2ccc(F)cc2)nn1
3425,ONC(=O)CCCCCCC(=O)Nc1cccc(c1)-c1cnnn1Cc1ccc(F)cc1
3426,ONC(=O)CCCCCCC(=O)Nc1ccc(cc1)-c1cnnn1Cc1ccc(F)cc1
3427,ONC(=O)CCCCCCC(=O)Nc1cc2c(Nc3ccc(F)cc3F)ncnc2s1
3428,ONC(=O)c1cnc(NC2(CC2)c2cccc(F)c2)nc1
3429,ONC(=O)CCCCCCC(=O)Nc1cccc(c1)-c1cn(nn1)-c1cccc(F)c1
3430,ONC(=O)c1cnc(NC2(CC2)c2ccc(F)cc2)nc1
3431,ONC(=O)CCCCCCC(=O)Nc1cccc(c1)-c1cnnn1Cc1ccccc1
3432,ONC(=O)c1cnc(NC2(CC2)c2ccc(F)cc2F)nc1
3433,ONC(=O)CCCCCCC(=O)Nc1cccc(c1)-c1cn(Cc2ccccc2)nn1
3434,ONC(=O)CCCCCCC(=O)Nc1cccc(c1)-c1cn(nn1)-c1ccc(F)cc1F
3435,ONC(=O)\C=C\c1cccc(c1)S(=O)(=O)c1ccccc1
3436,ONC(=O)c1cnc(nc1)N1CCN(CC1)S(=O)(=O)c1ccccc1
3437,ONC(=O)CCCCCCC(=O)Nc1cccc(c1)-c1cn(nn1)-c1ccc(Cl)cc1
3438,ONC(=O)c1cnc(NC2(CC2)c2ccccc2)nc1
3439,ONC(=O)CCCCCCC(=O)Nc1ccccc1
3440,CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
3441,CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
3442,CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
3443,CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
3444,CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O
3445,CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
3446,CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
3447,CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
3448,CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(C)C)C(=O)N[C@@H](CC(O)=O)C(N)=O
3449,CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(C)C)C(=O)N[C@@H](CC(N)=O)C(N)=O
3450,CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(N)=O
3451,CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)NCC(N)=O
3452,CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(N)=O
3453,CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(N)=O
